x           v
0.235176 -2.15127e-07
0.235276 1.67534e-07
0.235376 -2.15029e-07
0.235476 1.67532e-07
0.235576 -2.14932e-07
0.235676 1.67529e-07
0.235776 -2.14834e-07
0.235876 1.67527e-07
0.235976 -2.14737e-07
0.236076 1.67524e-07
0.236176 -2.1464e-07
0.236276 1.67521e-07
0.236376 -2.14543e-07
0.236476 1.67518e-07
0.236576 -2.14446e-07
0.236676 1.67515e-07
0.236776 -2.14349e-07
0.236876 1.67511e-07
0.236976 -2.14252e-07
0.237076 1.67508e-07
0.237176 -2.14155e-07
0.237276 1.67505e-07
0.237376 -2.14058e-07
0.237476 1.67501e-07
0.237576 -2.13962e-07
0.237676 1.67498e-07
0.237776 -2.13866e-07
0.237876 1.67494e-07
0.237976 -2.13769e-07
0.238076 1.6749e-07
0.238176 -2.13673e-07
0.238276 1.67486e-07
0.238376 -2.13577e-07
0.238476 1.67482e-07
0.238576 -2.13481e-07
0.238676 1.67478e-07
0.238776 -2.13385e-07
0.238876 1.67474e-07
0.238976 -2.13289e-07
0.239076 1.6747e-07
0.239176 -2.13193e-07
0.239276 1.67466e-07
0.239376 -2.13097e-07
0.239476 1.67461e-07
0.239576 -2.13002e-07
0.239676 1.67457e-07
0.239776 -2.12906e-07
0.239876 1.67452e-07
0.239976 -2.12811e-07
0.240076 1.67448e-07
0.240176 -2.12715e-07
0.240276 1.67443e-07
0.240376 -2.1262e-07
0.240476 1.67438e-07
0.240576 -2.12525e-07
0.240676 1.67433e-07
0.240776 -2.1243e-07
0.240876 1.67428e-07
0.240976 -2.12335e-07
0.241076 1.67423e-07
0.241176 -2.1224e-07
0.241276 1.67418e-07
0.241376 -2.12145e-07
0.241476 1.67412e-07
0.241576 -2.1205e-07
0.241676 1.67407e-07
0.241776 -2.11956e-07
0.241876 1.67401e-07
0.241976 -2.11861e-07
0.242076 1.67396e-07
0.242176 -2.11767e-07
0.242276 1.6739e-07
0.242376 -2.11672e-07
0.242476 1.67384e-07
0.242576 -2.11578e-07
0.242676 1.67378e-07
0.242776 -2.11484e-07
0.242876 1.67373e-07
0.242976 -2.1139e-07
0.243076 1.67367e-07
0.243176 -2.11296e-07
0.243276 1.6736e-07
0.243376 -2.11202e-07
0.243476 1.67354e-07
0.243576 -2.11108e-07
0.243676 1.67348e-07
0.243776 -2.11014e-07
0.243876 1.67342e-07
0.243976 -2.10921e-07
0.244076 1.67335e-07
0.244176 -2.10827e-07
0.244276 1.67329e-07
0.244376 -2.10734e-07
0.244476 1.67322e-07
0.244576 -2.1064e-07
0.244676 1.67315e-07
0.244776 -2.10547e-07
0.244876 1.67308e-07
0.244976 -2.10454e-07
0.245075 1.67302e-07
0.245175 -2.10361e-07
0.245275 1.67295e-07
0.245375 -2.10267e-07
0.245475 1.67287e-07
0.245575 -2.10175e-07
0.245675 1.6728e-07
0.245775 -2.10082e-07
0.245875 1.67273e-07
0.245975 -2.09989e-07
0.246075 1.67266e-07
0.246175 -2.09896e-07
0.246275 1.67258e-07
0.246375 -2.09804e-07
0.246475 1.67251e-07
0.246575 -2.09711e-07
0.246675 1.67243e-07
0.246775 -2.09619e-07
0.246875 1.67236e-07
0.246975 -2.09526e-07
0.247075 1.67228e-07
0.247175 -2.09434e-07
0.247275 1.6722e-07
0.247375 -2.09342e-07
0.247475 1.67212e-07
0.247575 -2.0925e-07
0.247675 1.67204e-07
0.247775 -2.09158e-07
0.247875 1.67196e-07
0.247975 -2.09066e-07
0.248075 1.67188e-07
0.248175 -2.08974e-07
0.248275 1.6718e-07
0.248375 -2.08882e-07
0.248475 1.67171e-07
0.248575 -2.0879e-07
0.248675 1.67163e-07
0.248775 -2.08699e-07
0.248875 1.67154e-07
0.248975 -2.08607e-07
0.249075 1.67146e-07
0.249175 -2.08516e-07
0.249275 1.67137e-07
0.249375 -2.08424e-07
0.249475 1.67128e-07
0.249575 -2.08333e-07
0.249675 1.6712e-07
0.249775 -2.08242e-07
0.249875 1.67111e-07
0.249975 -2.08151e-07
0.250075 1.67102e-07
0.250175 -2.0806e-07
0.250275 1.67093e-07
0.250375 -2.07969e-07
0.250475 1.67083e-07
0.250575 -2.07878e-07
0.250675 1.67074e-07
0.250775 -2.07787e-07
0.250875 1.67065e-07
0.250975 -2.07696e-07
0.251075 1.67055e-07
0.251175 -2.07606e-07
0.251275 1.67046e-07
0.251375 -2.07515e-07
0.251475 1.67036e-07
0.251575 -2.07425e-07
0.251675 1.67027e-07
0.251775 -2.07334e-07
0.251875 1.67017e-07
0.251975 -2.07244e-07
0.252075 1.67007e-07
0.252175 -2.07154e-07
0.252275 1.66997e-07
0.252375 -2.07064e-07
0.252475 1.66987e-07
0.252575 -2.06974e-07
0.252675 1.66977e-07
0.252775 -2.06884e-07
0.252875 1.66967e-07
0.252975 -2.06794e-07
0.253075 1.66957e-07
0.253175 -2.06704e-07
0.253275 1.66947e-07
0.253375 -2.06614e-07
0.253475 1.66936e-07
0.253575 -2.06524e-07
0.253675 1.66926e-07
0.253775 -2.06435e-07
0.253875 1.66915e-07
0.253975 -2.06345e-07
0.254075 1.66905e-07
0.254175 -2.06256e-07
0.254275 1.66894e-07
0.254375 -2.06167e-07
0.254475 1.66883e-07
0.254575 -2.06077e-07
0.254675 1.66872e-07
0.254775 -2.05988e-07
0.254875 1.66861e-07
0.254975 -2.05899e-07
0.255074 1.6685e-07
0.255174 -2.0581e-07
0.255274 1.66839e-07
0.255374 -2.05721e-07
0.255474 1.66828e-07
0.255574 -2.05632e-07
0.255674 1.66817e-07
0.255774 -2.05543e-07
0.255874 1.66806e-07
0.255974 -2.05455e-07
0.256074 1.66794e-07
0.256174 -2.05366e-07
0.256274 1.66783e-07
0.256374 -2.05277e-07
0.256474 1.66771e-07
0.256574 -2.05189e-07
0.256674 1.6676e-07
0.256774 -2.051e-07
0.256874 1.66748e-07
0.256974 -2.05012e-07
0.257074 1.66736e-07
0.257174 -2.04924e-07
0.257274 1.66724e-07
0.257374 -2.04836e-07
0.257474 1.66712e-07
0.257574 -2.04747e-07
0.257674 1.667e-07
0.257774 -2.04659e-07
0.257874 1.66688e-07
0.257974 -2.04571e-07
0.258074 1.66676e-07
0.258174 -2.04484e-07
0.258274 1.66664e-07
0.258374 -2.04396e-07
0.258474 1.66652e-07
0.258574 -2.04308e-07
0.258674 1.66639e-07
0.258774 -2.0422e-07
0.258874 1.66627e-07
0.258974 -2.04133e-07
0.259074 1.66614e-07
0.259174 -2.04045e-07
0.259274 1.66602e-07
0.259374 -2.03958e-07
0.259474 1.66589e-07
0.259574 -2.03871e-07
0.259674 1.66576e-07
0.259774 -2.03783e-07
0.259874 1.66563e-07
0.259974 -2.03696e-07
0.260074 1.66551e-07
0.260174 -2.03609e-07
0.260274 1.66538e-07
0.260374 -2.03522e-07
0.260474 1.66525e-07
0.260574 -2.03435e-07
0.260674 1.66511e-07
0.260774 -2.03348e-07
0.260874 1.66498e-07
0.260974 -2.03261e-07
0.261074 1.66485e-07
0.261174 -2.03174e-07
0.261274 1.66472e-07
0.261374 -2.03088e-07
0.261474 1.66458e-07
0.261574 -2.03001e-07
0.261674 1.66445e-07
0.261774 -2.02914e-07
0.261874 1.66431e-07
0.261974 -2.02828e-07
0.262074 1.66417e-07
0.262174 -2.02742e-07
0.262274 1.66404e-07
0.262374 -2.02655e-07
0.262474 1.6639e-07
0.262574 -2.02569e-07
0.262674 1.66376e-07
0.262774 -2.02483e-07
0.262874 1.66362e-07
0.262974 -2.02397e-07
0.263074 1.66348e-07
0.263174 -2.02311e-07
0.263274 1.66334e-07
0.263374 -2.02225e-07
0.263474 1.6632e-07
0.263574 -2.02139e-07
0.263674 1.66306e-07
0.263774 -2.02053e-07
0.263874 1.66291e-07
0.263974 -2.01967e-07
0.264074 1.66277e-07
0.264174 -2.01882e-07
0.264274 1.66263e-07
0.264374 -2.01796e-07
0.264474 1.66248e-07
0.264574 -2.0171e-07
0.264674 1.66234e-07
0.264774 -2.01625e-07
0.264874 1.66219e-07
0.264974 -2.0154e-07
0.265073 1.66204e-07
0.265173 -2.01454e-07
0.265273 1.6619e-07
0.265373 -2.01369e-07
0.265473 1.66175e-07
0.265573 -2.01284e-07
0.265673 1.6616e-07
0.265773 -2.01199e-07
0.265873 1.66145e-07
0.265973 -2.01114e-07
0.266073 1.6613e-07
0.266173 -2.01029e-07
0.266273 1.66115e-07
0.266373 -2.00944e-07
0.266473 1.66099e-07
0.266573 -2.00859e-07
0.266673 1.66084e-07
0.266773 -2.00774e-07
0.266873 1.66069e-07
0.266973 -2.00689e-07
0.267073 1.66053e-07
0.267173 -2.00605e-07
0.267273 1.66038e-07
0.267373 -2.0052e-07
0.267473 1.66022e-07
0.267573 -2.00436e-07
0.267673 1.66007e-07
0.267773 -2.00351e-07
0.267873 1.65991e-07
0.267973 -2.00267e-07
0.268073 1.65975e-07
0.268173 -2.00183e-07
0.268273 1.65959e-07
0.268373 -2.00098e-07
0.268473 1.65943e-07
0.268573 -2.00014e-07
0.268673 1.65928e-07
0.268773 -1.9993e-07
0.268873 1.65911e-07
0.268973 -1.99846e-07
0.269073 1.65895e-07
0.269173 -1.99762e-07
0.269273 1.65879e-07
0.269373 -1.99678e-07
0.269473 1.65863e-07
0.269573 -1.99595e-07
0.269673 1.65847e-07
0.269773 -1.99511e-07
0.269873 1.6583e-07
0.269973 -1.99427e-07
0.270073 1.65814e-07
0.270173 -1.99344e-07
0.270273 1.65797e-07
0.270373 -1.9926e-07
0.270473 1.65781e-07
0.270573 -1.99177e-07
0.270673 1.65764e-07
0.270773 -1.99093e-07
0.270873 1.65747e-07
0.270973 -1.9901e-07
0.271073 1.65731e-07
0.271173 -1.98927e-07
0.271273 1.65714e-07
0.271373 -1.98843e-07
0.271473 1.65697e-07
0.271573 -1.9876e-07
0.271673 1.6568e-07
0.271773 -1.98677e-07
0.271873 1.65663e-07
0.271973 -1.98594e-07
0.272073 1.65646e-07
0.272173 -1.98511e-07
0.272273 1.65629e-07
0.272373 -1.98428e-07
0.272473 1.65611e-07
0.272573 -1.98346e-07
0.272673 1.65594e-07
0.272773 -1.98263e-07
0.272873 1.65577e-07
0.272973 -1.9818e-07
0.273073 1.65559e-07
0.273173 -1.98098e-07
0.273273 1.65542e-07
0.273373 -1.98015e-07
0.273473 1.65524e-07
0.273573 -1.97932e-07
0.273673 1.65507e-07
0.273773 -1.9785e-07
0.273873 1.65489e-07
0.273973 -1.97768e-07
0.274073 1.65471e-07
0.274173 -1.97685e-07
0.274273 1.65453e-07
0.274373 -1.97603e-07
0.274473 1.65436e-07
0.274573 -1.97521e-07
0.274673 1.65418e-07
0.274773 -1.97439e-07
0.274873 1.654e-07
0.274973 -1.97357e-07
0.275072 1.65382e-07
0.275172 -1.97275e-07
0.275272 1.65363e-07
0.275372 -1.97193e-07
0.275472 1.65345e-07
0.275572 -1.97111e-07
0.275672 1.65327e-07
0.275772 -1.97029e-07
0.275872 1.65309e-07
0.275972 -1.96948e-07
0.276072 1.6529e-07
0.276172 -1.96866e-07
0.276272 1.65272e-07
0.276372 -1.96784e-07
0.276472 1.65253e-07
0.276572 -1.96703e-07
0.276672 1.65235e-07
0.276772 -1.96621e-07
0.276872 1.65216e-07
0.276972 -1.9654e-07
0.277072 1.65197e-07
0.277172 -1.96459e-07
0.277272 1.65179e-07
0.277372 -1.96377e-07
0.277472 1.6516e-07
0.277572 -1.96296e-07
0.277672 1.65141e-07
0.277772 -1.96215e-07
0.277872 1.65122e-07
0.277972 -1.96134e-07
0.278072 1.65103e-07
0.278172 -1.96053e-07
0.278272 1.65084e-07
0.278372 -1.95972e-07
0.278472 1.65065e-07
0.278572 -1.95891e-07
0.278672 1.65045e-07
0.278772 -1.9581e-07
0.278872 1.65026e-07
0.278972 -1.9573e-07
0.279072 1.65007e-07
0.279172 -1.95649e-07
0.279272 1.64987e-07
0.279372 -1.95568e-07
0.279472 1.64968e-07
0.279572 -1.95488e-07
0.279672 1.64948e-07
0.279772 -1.95407e-07
0.279872 1.64929e-07
0.279972 -1.95327e-07
0.280072 1.64909e-07
0.280172 -1.95246e-07
0.280272 1.6489e-07
0.280372 -1.95166e-07
0.280472 1.6487e-07
0.280572 -1.95085e-07
0.280672 1.6485e-07
0.280772 -1.95005e-07
0.280872 1.6483e-07
0.280972 -1.94925e-07
0.281072 1.6481e-07
0.281172 -1.94845e-07
0.281272 1.6479e-07
0.281372 -1.94765e-07
0.281472 1.6477e-07
0.281572 -1.94685e-07
0.281672 1.6475e-07
0.281772 -1.94605e-07
0.281872 1.6473e-07
0.281972 -1.94525e-07
0.282072 1.6471e-07
0.282172 -1.94445e-07
0.282272 1.64689e-07
0.282372 -1.94366e-07
0.282472 1.64669e-07
0.282572 -1.94286e-07
0.282672 1.64649e-07
0.282772 -1.94206e-07
0.282872 1.64628e-07
0.282972 -1.94127e-07
0.283072 1.64608e-07
0.283172 -1.94047e-07
0.283272 1.64587e-07
0.283372 -1.93968e-07
0.283472 1.64566e-07
0.283572 -1.93888e-07
0.283672 1.64546e-07
0.283772 -1.93809e-07
0.283872 1.64525e-07
0.283972 -1.9373e-07
0.284072 1.64504e-07
0.284172 -1.9365e-07
0.284272 1.64483e-07
0.284372 -1.93571e-07
0.284472 1.64462e-07
0.284572 -1.93492e-07
0.284672 1.64441e-07
0.284772 -1.93413e-07
0.284872 1.6442e-07
0.284972 -1.93334e-07
0.285071 1.64399e-07
0.285171 -1.93255e-07
0.285271 1.64378e-07
0.285371 -1.93176e-07
0.285471 1.64357e-07
0.285571 -1.93098e-07
0.285671 1.64335e-07
0.285771 -1.93019e-07
0.285871 1.64314e-07
0.285971 -1.9294e-07
0.286071 1.64293e-07
0.286171 -1.92861e-07
0.286271 1.64271e-07
0.286371 -1.92783e-07
0.286471 1.6425e-07
0.286571 -1.92704e-07
0.286671 1.64228e-07
0.286771 -1.92626e-07
0.286871 1.64206e-07
0.286971 -1.92547e-07
0.287071 1.64185e-07
0.287171 -1.92469e-07
0.287271 1.64163e-07
0.287371 -1.92391e-07
0.287471 1.64141e-07
0.287571 -1.92313e-07
0.287671 1.64119e-07
0.287771 -1.92234e-07
0.287871 1.64097e-07
0.287971 -1.92156e-07
0.288071 1.64075e-07
0.288171 -1.92078e-07
0.288271 1.64053e-07
0.288371 -1.92e-07
0.288471 1.64031e-07
0.288571 -1.91922e-07
0.288671 1.64009e-07
0.288771 -1.91844e-07
0.288871 1.63987e-07
0.288971 -1.91766e-07
0.289071 1.63965e-07
0.289171 -1.91689e-07
0.289271 1.63942e-07
0.289371 -1.91611e-07
0.289471 1.6392e-07
0.289571 -1.91533e-07
0.289671 1.63898e-07
0.289771 -1.91456e-07
0.289871 1.63875e-07
0.289971 -1.91378e-07
0.290071 1.63853e-07
0.290171 -1.913e-07
0.290271 1.6383e-07
0.290371 -1.91223e-07
0.290471 1.63807e-07
0.290571 -1.91146e-07
0.290671 1.63785e-07
0.290771 -1.91068e-07
0.290871 1.63762e-07
0.290971 -1.90991e-07
0.291071 1.63739e-07
0.291171 -1.90914e-07
0.291271 1.63716e-07
0.291371 -1.90836e-07
0.291471 1.63693e-07
0.291571 -1.90759e-07
0.291671 1.6367e-07
0.291771 -1.90682e-07
0.291871 1.63647e-07
0.291971 -1.90605e-07
0.292071 1.63624e-07
0.292171 -1.90528e-07
0.292271 1.63601e-07
0.292371 -1.90451e-07
0.292471 1.63578e-07
0.292571 -1.90374e-07
0.292671 1.63555e-07
0.292771 -1.90298e-07
0.292871 1.63532e-07
0.292971 -1.90221e-07
0.293071 1.63508e-07
0.293171 -1.90144e-07
0.293271 1.63485e-07
0.293371 -1.90068e-07
0.293471 1.63461e-07
0.293571 -1.89991e-07
0.293671 1.63438e-07
0.293771 -1.89914e-07
0.293871 1.63414e-07
0.293971 -1.89838e-07
0.294071 1.63391e-07
0.294171 -1.89761e-07
0.294271 1.63367e-07
0.294371 -1.89685e-07
0.294471 1.63343e-07
0.294571 -1.89609e-07
0.294671 1.6332e-07
0.294771 -1.89532e-07
0.294871 1.63296e-07
0.294971 -1.89456e-07
0.29507 1.63272e-07
0.29517 -1.8938e-07
0.29527 1.63248e-07
0.29537 -1.89304e-07
0.29547 1.63224e-07
0.29557 -1.89228e-07
0.29567 1.632e-07
0.29577 -1.89152e-07
0.29587 1.63176e-07
0.29597 -1.89076e-07
0.29607 1.63152e-07
0.29617 -1.89e-07
0.29627 1.63128e-07
0.29637 -1.88924e-07
0.29647 1.63103e-07
0.29657 -1.88848e-07
0.29667 1.63079e-07
0.29677 -1.88772e-07
0.29687 1.63055e-07
0.29697 -1.88697e-07
0.29707 1.6303e-07
0.29717 -1.88621e-07
0.29727 1.63006e-07
0.29737 -1.88545e-07
0.29747 1.62981e-07
0.29757 -1.8847e-07
0.29767 1.62957e-07
0.29777 -1.88394e-07
0.29787 1.62932e-07
0.29797 -1.88319e-07
0.29807 1.62908e-07
0.29817 -1.88243e-07
0.29827 1.62883e-07
0.29837 -1.88168e-07
0.29847 1.62858e-07
0.29857 -1.88093e-07
0.29867 1.62833e-07
0.29877 -1.88018e-07
0.29887 1.62809e-07
0.29897 -1.87942e-07
0.29907 1.62784e-07
0.29917 -1.87867e-07
0.29927 1.62759e-07
0.29937 -1.87792e-07
0.29947 1.62734e-07
0.29957 -1.87717e-07
0.29967 1.62709e-07
0.29977 -1.87642e-07
0.29987 1.62684e-07
0.29997 -1.87567e-07
0.30007 1.62658e-07
0.30017 -1.87492e-07
0.30027 1.62633e-07
0.30037 -1.87417e-07
0.30047 1.62608e-07
0.30057 -1.87343e-07
0.30067 1.62583e-07
0.30077 -1.87268e-07
0.30087 1.62557e-07
0.30097 -1.87193e-07
0.30107 1.62532e-07
0.30117 -1.87118e-07
0.30127 1.62507e-07
0.30137 -1.87044e-07
0.30147 1.62481e-07
0.30157 -1.86969e-07
0.30167 1.62456e-07
0.30177 -1.86895e-07
0.30187 1.6243e-07
0.30197 -1.8682e-07
0.30207 1.62404e-07
0.30217 -1.86746e-07
0.30227 1.62379e-07
0.30237 -1.86671e-07
0.30247 1.62353e-07
0.30257 -1.86597e-07
0.30267 1.62327e-07
0.30277 -1.86523e-07
0.30287 1.62301e-07
0.30297 -1.86449e-07
0.30307 1.62275e-07
0.30317 -1.86374e-07
0.30327 1.62249e-07
0.30337 -1.863e-07
0.30347 1.62224e-07
0.30357 -1.86226e-07
0.30367 1.62197e-07
0.30377 -1.86152e-07
0.30387 1.62171e-07
0.30397 -1.86078e-07
0.30407 1.62145e-07
0.30417 -1.86004e-07
0.30427 1.62119e-07
0.30437 -1.8593e-07
0.30447 1.62093e-07
0.30457 -1.85857e-07
0.30467 1.62067e-07
0.30477 -1.85783e-07
0.30487 1.6204e-07
0.30497 -1.85709e-07
0.305069 1.62014e-07
0.305169 -1.85635e-07
0.305269 1.61988e-07
0.305369 -1.85562e-07
0.305469 1.61961e-07
0.305569 -1.85488e-07
0.305669 1.61935e-07
0.305769 -1.85415e-07
0.305869 1.61908e-07
0.305969 -1.85341e-07
0.306069 1.61881e-07
0.306169 -1.85268e-07
0.306269 1.61855e-07
0.306369 -1.85194e-07
0.306469 1.61828e-07
0.306569 -1.85121e-07
0.306669 1.61801e-07
0.306769 -1.85048e-07
0.306869 1.61775e-07
0.306969 -1.84974e-07
0.307069 1.61748e-07
0.307169 -1.84901e-07
0.307269 1.61721e-07
0.307369 -1.84828e-07
0.307469 1.61694e-07
0.307569 -1.84755e-07
0.307669 1.61667e-07
0.307769 -1.84682e-07
0.307869 1.6164e-07
0.307969 -1.84609e-07
0.308069 1.61613e-07
0.308169 -1.84536e-07
0.308269 1.61586e-07
0.308369 -1.84463e-07
0.308469 1.61559e-07
0.308569 -1.8439e-07
0.308669 1.61532e-07
0.308769 -1.84317e-07
0.308869 1.61504e-07
0.308969 -1.84244e-07
0.309069 1.61477e-07
0.309169 -1.84171e-07
0.309269 1.6145e-07
0.309369 -1.84099e-07
0.309469 1.61422e-07
0.309569 -1.84026e-07
0.309669 1.61395e-07
0.309769 -1.83953e-07
0.309869 1.61367e-07
0.309969 -1.83881e-07
0.310069 1.6134e-07
0.310169 -1.83808e-07
0.310269 1.61312e-07
0.310369 -1.83736e-07
0.310469 1.61285e-07
0.310569 -1.83663e-07
0.310669 1.61257e-07
0.310769 -1.83591e-07
0.310869 1.61229e-07
0.310969 -1.83518e-07
0.311069 1.61202e-07
0.311169 -1.83446e-07
0.311269 1.61174e-07
0.311369 -1.83374e-07
0.311469 1.61146e-07
0.311569 -1.83302e-07
0.311669 1.61118e-07
0.311769 -1.8323e-07
0.311869 1.6109e-07
0.311969 -1.83157e-07
0.312069 1.61062e-07
0.312169 -1.83085e-07
0.312269 1.61034e-07
0.312369 -1.83013e-07
0.312469 1.61006e-07
0.312569 -1.82941e-07
0.312669 1.60978e-07
0.312769 -1.82869e-07
0.312869 1.6095e-07
0.312969 -1.82797e-07
0.313069 1.60922e-07
0.313169 -1.82725e-07
0.313269 1.60894e-07
0.313369 -1.82654e-07
0.313469 1.60865e-07
0.313569 -1.82582e-07
0.313669 1.60837e-07
0.313769 -1.8251e-07
0.313869 1.60809e-07
0.313969 -1.82438e-07
0.314069 1.6078e-07
0.314169 -1.82367e-07
0.314269 1.60752e-07
0.314369 -1.82295e-07
0.314469 1.60723e-07
0.314569 -1.82224e-07
0.314669 1.60695e-07
0.314769 -1.82152e-07
0.314869 1.60666e-07
0.314969 -1.82081e-07
0.315068 1.60638e-07
0.315168 -1.82009e-07
0.315268 1.60609e-07
0.315368 -1.81938e-07
0.315468 1.6058e-07
0.315568 -1.81866e-07
0.315668 1.60552e-07
0.315768 -1.81795e-07
0.315868 1.60523e-07
0.315968 -1.81724e-07
0.316068 1.60494e-07
0.316168 -1.81653e-07
0.316268 1.60465e-07
0.316368 -1.81581e-07
0.316468 1.60436e-07
0.316568 -1.8151e-07
0.316668 1.60407e-07
0.316768 -1.81439e-07
0.316868 1.60378e-07
0.316968 -1.81368e-07
0.317068 1.60349e-07
0.317168 -1.81297e-07
0.317268 1.6032e-07
0.317368 -1.81226e-07
0.317468 1.60291e-07
0.317568 -1.81155e-07
0.317668 1.60262e-07
0.317768 -1.81084e-07
0.317868 1.60233e-07
0.317968 -1.81013e-07
0.318068 1.60203e-07
0.318168 -1.80943e-07
0.318268 1.60174e-07
0.318368 -1.80872e-07
0.318468 1.60145e-07
0.318568 -1.80801e-07
0.318668 1.60115e-07
0.318768 -1.8073e-07
0.318868 1.60086e-07
0.318968 -1.8066e-07
0.319068 1.60057e-07
0.319168 -1.80589e-07
0.319268 1.60027e-07
0.319368 -1.80519e-07
0.319468 1.59998e-07
0.319568 -1.80448e-07
0.319668 1.59968e-07
0.319768 -1.80378e-07
0.319868 1.59938e-07
0.319968 -1.80307e-07
0.320068 1.59909e-07
0.320168 -1.80237e-07
0.320268 1.59879e-07
0.320368 -1.80166e-07
0.320468 1.59849e-07
0.320568 -1.80096e-07
0.320668 1.5982e-07
0.320768 -1.80026e-07
0.320868 1.5979e-07
0.320968 -1.79956e-07
0.321068 1.5976e-07
0.321168 -1.79885e-07
0.321268 1.5973e-07
0.321368 -1.79815e-07
0.321468 1.597e-07
0.321568 -1.79745e-07
0.321668 1.5967e-07
0.321768 -1.79675e-07
0.321868 1.5964e-07
0.321968 -1.79605e-07
0.322068 1.5961e-07
0.322168 -1.79535e-07
0.322268 1.5958e-07
0.322368 -1.79465e-07
0.322468 1.5955e-07
0.322568 -1.79395e-07
0.322668 1.5952e-07
0.322768 -1.79325e-07
0.322868 1.59489e-07
0.322968 -1.79255e-07
0.323068 1.59459e-07
0.323168 -1.79186e-07
0.323268 1.59429e-07
0.323368 -1.79116e-07
0.323468 1.59398e-07
0.323568 -1.79046e-07
0.323668 1.59368e-07
0.323768 -1.78976e-07
0.323868 1.59338e-07
0.323968 -1.78907e-07
0.324068 1.59307e-07
0.324168 -1.78837e-07
0.324268 1.59277e-07
0.324368 -1.78768e-07
0.324468 1.59246e-07
0.324568 -1.78698e-07
0.324668 1.59216e-07
0.324768 -1.78629e-07
0.324868 1.59185e-07
0.324968 -1.78559e-07
0.325067 1.59154e-07
0.325167 -1.7849e-07
0.325267 1.59124e-07
0.325367 -1.7842e-07
0.325467 1.59093e-07
0.325567 -1.78351e-07
0.325667 1.59062e-07
0.325767 -1.78282e-07
0.325867 1.59031e-07
0.325967 -1.78213e-07
0.326067 1.59e-07
0.326167 -1.78143e-07
0.326267 1.5897e-07
0.326367 -1.78074e-07
0.326467 1.58939e-07
0.326567 -1.78005e-07
0.326667 1.58908e-07
0.326767 -1.77936e-07
0.326867 1.58877e-07
0.326967 -1.77867e-07
0.327067 1.58846e-07
0.327167 -1.77798e-07
0.327267 1.58815e-07
0.327367 -1.77729e-07
0.327467 1.58784e-07
0.327567 -1.7766e-07
0.327667 1.58752e-07
0.327767 -1.77591e-07
0.327867 1.58721e-07
0.327967 -1.77522e-07
0.328067 1.5869e-07
0.328167 -1.77453e-07
0.328267 1.58659e-07
0.328367 -1.77384e-07
0.328467 1.58627e-07
0.328567 -1.77316e-07
0.328667 1.58596e-07
0.328767 -1.77247e-07
0.328867 1.58565e-07
0.328967 -1.77178e-07
0.329067 1.58533e-07
0.329167 -1.7711e-07
0.329267 1.58502e-07
0.329367 -1.77041e-07
0.329467 1.5847e-07
0.329567 -1.76973e-07
0.329667 1.58439e-07
0.329767 -1.76904e-07
0.329867 1.58407e-07
0.329967 -1.76835e-07
0.330067 1.58376e-07
0.330167 -1.76767e-07
0.330267 1.58344e-07
0.330367 -1.76699e-07
0.330467 1.58312e-07
0.330567 -1.7663e-07
0.330667 1.58281e-07
0.330767 -1.76562e-07
0.330867 1.58249e-07
0.330967 -1.76494e-07
0.331067 1.58217e-07
0.331167 -1.76425e-07
0.331267 1.58185e-07
0.331367 -1.76357e-07
0.331467 1.58154e-07
0.331567 -1.76289e-07
0.331667 1.58122e-07
0.331767 -1.76221e-07
0.331867 1.5809e-07
0.331967 -1.76153e-07
0.332067 1.58058e-07
0.332167 -1.76084e-07
0.332267 1.58026e-07
0.332367 -1.76016e-07
0.332467 1.57994e-07
0.332567 -1.75948e-07
0.332667 1.57962e-07
0.332767 -1.7588e-07
0.332867 1.5793e-07
0.332967 -1.75812e-07
0.333067 1.57897e-07
0.333167 -1.75744e-07
0.333267 1.57865e-07
0.333367 -1.75677e-07
0.333467 1.57833e-07
0.333567 -1.75609e-07
0.333667 1.57801e-07
0.333767 -1.75541e-07
0.333867 1.57768e-07
0.333967 -1.75473e-07
0.334067 1.57736e-07
0.334167 -1.75405e-07
0.334267 1.57704e-07
0.334367 -1.75338e-07
0.334467 1.57671e-07
0.334567 -1.7527e-07
0.334667 1.57639e-07
0.334767 -1.75202e-07
0.334867 1.57607e-07
0.334967 -1.75135e-07
0.335066 1.57574e-07
0.335166 -1.75067e-07
0.335266 1.57542e-07
0.335366 -1.75e-07
0.335466 1.57509e-07
0.335566 -1.74932e-07
0.335666 1.57476e-07
0.335766 -1.74865e-07
0.335866 1.57444e-07
0.335966 -1.74797e-07
0.336066 1.57411e-07
0.336166 -1.7473e-07
0.336266 1.57378e-07
0.336366 -1.74663e-07
0.336466 1.57346e-07
0.336566 -1.74595e-07
0.336666 1.57313e-07
0.336766 -1.74528e-07
0.336866 1.5728e-07
0.336966 -1.74461e-07
0.337066 1.57247e-07
0.337166 -1.74394e-07
0.337266 1.57214e-07
0.337366 -1.74326e-07
0.337466 1.57181e-07
0.337566 -1.74259e-07
0.337666 1.57148e-07
0.337766 -1.74192e-07
0.337866 1.57115e-07
0.337966 -1.74125e-07
0.338066 1.57082e-07
0.338166 -1.74058e-07
0.338266 1.57049e-07
0.338366 -1.73991e-07
0.338466 1.57016e-07
0.338566 -1.73924e-07
0.338666 1.56983e-07
0.338766 -1.73857e-07
